SeqA	SeqB	Score
111	39	0.79766
111	40	0.12049
111	41	0.82736
111	42	0.74629
111	43	0.58682
111	44	0.30299
111	45	0.58509
111	46	0.57488
111	47	0.20647
111	48	0.057104
111	49	0.22953
111	50	0.98902
111	51	0.80639
111	52	0.042989
111	53	0.5424
111	54	0.2647
111	55	0.50912
111	56	0.58211
111	57	0.045584
111	58	0.87581
111	59	0.48395
111	60	0.19421
111	61	0.98133
111	62	0.90263
111	63	0.62781
111	64	0.36896
111	65	0.92836
111	66	0.89851
111	67	0.052055
111	68	0.088109
111	69	0.23862
111	70	0.33439
111	71	0.85429
111	72	0.015076
111	73	0.25846
111	74	0.72126
111	75	0.088504
111	76	0.86201
111	77	0.16666
111	78	0.45157
111	79	0.28378
111	80	0.54774
111	81	0.97144
111	82	0.14879
111	83	0.86832
111	84	0.48842
111	85	0.59091
111	86	0.0033887
111	87	0.48556
111	88	0.73145
111	89	0.53697
111	90	0.98651
111	91	0.50155
111	92	0.049724
111	93	0.11046
111	94	0.47147
111	95	0.16512
111	96	0.45552
111	97	0.61687
111	98	0.11498
111	99	0.082571
111	100	0.01901
111	101	0.087226
111	102	0.41413
111	103	0.44203
111	104	0.85622
111	105	0.24053
111	106	0.84335
111	107	0.37484
111	108	0.019014
111	109	0.74612
111	110	0.16444
111	111	0.019951
111	112	0.58534
111	113	0.7991
111	114	0.6816
111	115	0.29812
111	116	0.53508
111	117	0.17471
111	118	0.53226
111	119	0.21215
111	120	0.68439
111	121	0.38816
111	122	0.2296
111	123	0.57513
111	124	0.13077
111	125	0.28486
111	126	0.0764
111	127	0.38934
111	128	0.87048
111	129	0.61173
111	130	0.36675
111	131	0.64515
111	132	0.61707
111	133	0.33769
111	134	0.16555
111	135	0.94498
111	136	0.50996
111	137	0.95371
111	138	0.4699
111	139	0.9329
111	140	0.79172
111	141	0.49428
112	1	0.013672
112	2	0.24022
112	3	0.43788
112	4	0.88798
112	5	0.91322
112	6	0.62366
112	7	0.46921
112	8	0.82415
112	9	0.36264
112	10	0.66676
112	11	0.34829
112	12	0.12377
112	13	0.46643
112	14	0.040068
112	15	0.54672
112	16	0.96281
112	17	0.18459
112	18	0.042023
112	19	0.44564
112	20	0.39574
112	21	0.97018
112	22	0.66935
112	23	0.73017
112	24	0.10965
112	25	0.49497
112	26	0.92543
112	27	0.67214
112	28	0.42336
112	29	0.31883
112	30	0.99178
112	31	0.75441
112	32	0.32556
112	33	0.37819
112	34	0.56842
112	35	0.73236
112	36	0.40995
112	37	0.61365
112	38	0.97201
112	39	0.85616
112	40	0.38489
112	41	0.27313
112	42	0.83446
112	43	0.49225
112	44	0.47074
112	45	0.14524
112	46	0.10029
112	47	0.30296
112	48	0.98345
112	49	0.077688
112	50	0.26252
112	51	0.36284
112	52	0.64334
112	53	0.096348
112	54	0.024684
112	55	0.31168
112	56	0.95421
112	57	0.9053
112	58	0.7284
112	59	0.65572
112	60	0.61622
112	61	0.21361
112	62	0.70774
112	63	0.18749
112	64	0.8938
112	65	0.058111
112	66	0.32303
112	67	0.8535
112	68	0.12157
112	69	0.75005
112	70	0.47267
112	71	0.30254
112	72	0.60232
112	73	0.21239
112	74	0.6958
112	75	0.29602
112	76	0.19179
112	77	0.32316
112	78	0.93336
112	79	0.66762
112	80	0.7514
112	81	0.9728
112	82	0.42791
112	83	0.30263
112	84	0.85462
112	85	0.39706
112	86	0.73437
112	87	0.64109
112	88	0.86524
112	89	0.3907
112	90	0.99367
112	91	0.31481
112	92	0.040365
112	93	0.34583
112	94	0.83013
112	95	0.82191
112	96	0.3277
112	97	0.91666
112	98	0.62925
112	99	0.071825
112	100	0.67871
112	101	0.35939
112	102	0.1535
112	103	0.049625
112	104	0.81397
112	105	0.88743
112	106	0.012027
112	107	0.24977
112	108	0.053428
112	109	0.3518
112	110	0.37379
112	111	0.70016
112	112	0.44146
112	113	0.87907
112	114	0.20343
112	115	0.10605
112	116	0.23528
112	117	0.61049
112	118	0.59581
112	119	0.53502
112	120	0.65201
112	121	0.75868
112	122	0.30587
112	123	0.29419
112	124	0.5185
112	125	0.72028
112	126	0.91139
112	127	0.32381
112	128	0.22503
112	129	0.11612
112	130	0.32416
112	131	0.040635
112	132	0.32977
112	133	0.10867
112	134	0.58502
112	135	0.88608
112	136	0.89856
112	137	0.53542
112	138	0.75517
112	139	0.41672
112	140	0.024128
112	141	0.20017
113	1	0.2266
113	2	0.55817
113	3	0.077138
113	4	0.41983
113	5	0.57764
113	6	0.84103
113	7	0.67435
113	8	0.81115
113	9	0.075854
113	10	0.57105
113	11	0.10591
113	12	0.71549
113	13	0.31761
113	14	0.68859
113	15	0.87656
113	16	0.0032071
113	17	0.42944
113	18	0.33894
113	19	0.78572
113	20	0.77112
113	21	0.65845
113	22	0.39063
113	23	0.23795
113	24	0.12263
113	25	0.20943
113	26	0.62223
113	27	0.59237
113	28	0.96655
113	29	0.51484
113	30	0.94111
113	31	0.23095
113	32	0.55912
113	33	0.084002
113	34	0.82451
113	35	0.17544
113	36	0.56353
113	37	0.8135
113	38	0.94902
113	39	0.64958
113	40	0.19863
113	41	0.082486
113	42	0.36662
113	43	0.98437
113	44	0.28021
113	45	0.22751
113	46	0.13592
113	47	0.90169
113	48	0.43088
113	49	0.5611
113	50	0.014393
113	51	0.47745
113	52	0.83404
113	53	0.057859
113	54	0.32046
113	55	0.38581
113	56	0.72678
113	57	0.96725
113	58	0.97024
113	59	0.6265
113	60	0.85159
113	61	0.28878
113	62	0.37741
113	63	0.23034
113	64	0.98386
113	65	0.0072791
113	66	0.69344
113	67	0.37923
113	68	0.71389
113	69	0.1277
113	70	0.077561
113	71	0.56822
113	72	0.89525
113	73	0.61095
113	74	0.80612
113	75	0.034012
113	76	0.61853
113	77	0.36138
113	78	0.14047
113	79	0.12838
113	80	0.036013
113	81	0.40187
113	82	0.97322
113	83	0.89011
113	84	0.59997
113	85	0.39725
113	86	0.01875
113	87	0.77223
113	88	0.69469
113	89	0.040143
113	90	0.73417
113	91	0.81134
113	92	0.064778
113	93	0.48661
113	94	0.99356
113	95	0.3897
113	96	0.70172
113	97	0.21478
113	98	0.49945
113	99	0.05563
113	100	0.035488
113	101	0.4893
113	102	0.29484
113	103	0.064818
113	104	0.70017
113	105	0.31562
113	106	0.78294
113	107	0.18074
113	108	0.024363
113	109	0.77644
113	110	0.41292
113	111	0.48062
113	112	0.24682
113	113	0.37281
113	114	0.84052
113	115	0.88043
113	116	0.24209
113	117	0.69682
113	118	0.26845
113	119	0.44079
113	120	0.096251
113	121	0.2991
113	122	0.96403
113	123	0.41669
113	124	0.92218
113	125	0.62654
113	126	0.70236
113	127	0.55455
113	128	0.3817
113	129	0.45377
113	130	0.90731
113	131	0.67896
113	132	0.1173
113	133	0.36993
113	134	0.84765
113	135	0.27482
113	136	0.43787
113	137	0.31803
113	138	0.12557
113	139	0.64001
113	140	0.69564
113	141	0.93008
114	1	0.77954
114	2	0.32006
114	3	0.6068
114	4	0.14112
114	5	0.005712
114	6	0.4207
114	7	0.89432
114	8	0.15594
114	9	0.31055
114	10	0.96089
114	11	0.96788
114	12	0.85481
114	13	0.89171
114	14	0.33886
114	15	0.87485
114	16	0.26929
114	17	0.78989
114	18	0.55917
114	19	0.062153
114	20	0.60885
114	21	0.75894
114	22	0.95727
114	23	0.069263
114	24	0.21737
114	25	0.74756
114	26	0.671
114	27	0.56694
114	28	0.14817
114	29	0.96952
114	30	0.99228
114	31	0.30342
114	32	0.053776
114	33	0.96132
114	34	0.42854
114	35	0.21565
114	36	0.31186
114	37	0.93451
114	38	0.97286
114	39	0.089461
114	40	0.96564
114	41	0.6125
114	42	0.80126
114	43	0.93872
114	44	0.078088
114	45	0.95027
114	46	0.24211
114	47	0.21722
114	48	0.10949
114	49	0.53907
114	50	0.2535
114	51	0.83547
114	52	0.098504
114	53	0.79322
114	54	0.56133
114	55	0.00062422
114	56	0.53316
114	57	0.2122
114	58	0.58658
114	59	0.46209
114	60	0.68861
114	61	0.24535
114	62	0.93744
114	63	0.68711
114	64	0.93053
114	65	0.41793
114	66	0.81393
114	67	0.44005
114	68	0.76248
114	69	0.0087646
114	70	0.99503
114	71	0.075058
114	72	0.16961
114	73	0.5142
114	74	0.77906
114	75	0.35878
114	76	0.29336
114	77	0.15206
114	78	0.90527
114	79	0.27281
114	80	0.34189
114	81	0.0499
114	82	0.20462
114	83	0.52369
114	84	0.23729
114	85	0.59203
114	86	0.81301
114	87	0.38643
114	88	0.78288
114	89	0.71501
114	90	0.99974
114	91	0.020299
114	92	0.65916
114	93	0.53291
114	94	0.95722
114	95	0.69534
114	96	0.46751
114	97	0.2966
114	98	0.42076
114	99	0.39619
114	100	0.10345
114	101	0.47821
114	102	0.77612
114	103	0.47283
114	104	0.31907
114	105	0.38721
114	106	0.70633
114	107	0.89742
114	108	0.7551
114	109	0.13566
114	110	0.11739
114	111	0.095391
114	112	0.27248
114	113	0.049941
114	114	0.16529
114	115	0.9693
114	116	0.17763
114	117	0.4608
114	118	0.72336
114	119	0.49187
114	120	0.56151
114	121	0.75545
114	122	0.96809
114	123	0.39117
114	124	0.6518
114	125	0.051884
114	126	0.89301
114	127	0.88831
114	128	0.99212
114	129	0.38382
114	130	0.34324
114	131	0.70817
114	132	0.61486
114	133	0.85003
114	134	0.94308
114	135	0.98413
114	136	0.90261
114	137	0.031412
114	138	0.086827
114	139	0.36034
114	140	0.10962
114	141	0.39943
115	1	0.73787
115	2	0.87322
115	3	0.32596
115	4	0.90418
115	5	0.64831
115	6	0.41744
115	7	0.82962
115	8	0.98948
115	9	0.379
115	10	0.4854
115	11	0.61676
115	12	0.40794
115	13	0.62449
115	14	0.60692
115	15	0.80528
115	16	0.59085
115	17	0.27285
115	18	0.46456
115	19	0.43244
115	20	0.35923
115	21	0.91154
115	22	0.34695
115	23	0.53804
115	24	0.20578
115	25	0.49803
115	26	0.16343
115	27	0.52224
115	28	0.71461
115	29	0.29728
115	30	0.59253
115	31	0.84406
115	32	0.90158
115	33	0.77969
115	34	0.21866
115	35	0.63343
115	36	0.71267
115	37	0.0032675
115	38	0.60358
115	39	0.94217
115	40	0.087103
115	41	0.22556
115	42	0.92162
115	43	0.20079
115	44	0.30347
115	45	0.67929
115	46	0.21515
115	47	0.4578
115	48	0.51702
115	49	0.42627
115	50	0.49053
115	51	0.18755
115	52	0.10482
115	53	0.94081
115	54	0.12882
115	55	0.33435
115	56	0.80488
115	57	0.1411
115	58	0.54424
115	59	0.86906
115	60	0.94228
115	61	0.45823
115	62	0.26305
115	63	0.1842
115	64	0.69776
115	65	0.12393
115	66	0.15134
115	67	0.702
115	68	0.4011
115	69	0.24921
115	70	0.29434
115	71	0.53291
115	72	0.16354
115	73	0.019163
115	74	0.0012528
115	75	0.50053
115	76	0.91752
115	77	0.94587
115	78	0.34335
115	79	0.54233
115	80	0.34955
115	81	0.50313
115	82	0.089591
115	83	0.27715
115	84	0.37848
115	85	0.78459
115	86	0.14592
115	87	0.39277
115	88	0.92823
115	89	0.2489
115	90	0.73191
115	91	0.30672
115	92	0.47287
115	93	0.65846
115	94	0.6837
115	95	0.4373
115	96	0.023486
115	97	0.41076
115	98	0.84035
115	99	0.91633
115	100	0.57996
115	101	0.84165
115	102	0.35668
115	103	0.85145
115	104	0.89107
115	105	0.62819
115	106	0.39918
115	107	0.25098
115	108	0.99629
115	109	0.63727
115	110	0.75442
115	111	0.8798
115	112	0.4632
115	113	0.27451
115	114	0.47404
115	115	0.029927
115	116	0.22854
115	117	0.54036
115	118	0.39956
115	119	0.75546
115	120	0.83196
115	121	0.55998
115	122	0.5657
115	123	0.59847
115	124	0.56596
115	125	0.47775
115	126	0.34082
115	127	0.81171
115	128	0.79808
115	129	0.28224
115	130	0.2122
115	131	0.2505
115	132	0.21346
115	133	0.55359
115	134	0.52573
115	135	0.30484
115	136	0.83384
115	137	0.079579
115	138	0.4009
115	139	0.9
115	140	0.87467
115	141	0.22521
116	1	0.23428
116	2	0.93305
116	3	0.65048
116	4	0.28039
116	5	0.11776
116	6	0.70854
116	7	0.57637
116	8	0.12765
116	9	0.16489
116	10	0.72194
116	11	0.027804
116	12	0.26607
116	13	0.96157
116	14	0.024571
116	15	0.79575
116	16	0.78422
116	17	0.097189
116	18	0.71437
116	19	0.046486
116	20	0.062195
116	21	0.78921
116	22	0.77554
116	23	0.98738
116	24	0.94515
116	25	0.73289
116	26	0.9579
116	27	0.12978
116	28	0.66828
116	29	0.38009
116	30	0.53903
116	31	0.9373
116	32	0.89395
116	33	0.22473
116	34	0.087634
116	35	0.21545
116	36	0.68083
116	37	0.43272
116	38	0.48528
116	39	0.72036
116	40	0.31734
116	41	0.83646
116	42	0.81951
116	43	0.30312
116	44	0.81405
116	45	0.026181
116	46	0.83735
116	47	0.48928
116	48	0.10268
116	49	0.57889
116	50	0.15186
116	51	0.91955
116	52	0.72697
116	53	0.14577
116	54	0.20777
116	55	0.49207
116	56	0.29195
116	57	0.66261
116	58	0.10178
116	59	0.76989
116	60	0.29459
116	61	0.1613
116	62	0.25643
116	63	0.97061
116	64	0.20411
116	65	0.90528
116	66	0.16133
116	67	0.4713
116	68	0.93733
116	69	0.13575
116	70	0.78524
116	71	0.66418
116	72	0.73117
116	73	0.17577
116	74	0.36848
116	75	0.70822
116	76	0.4132
116	77	0.24566
116	78	0.88223
116	79	0.69477
116	80	0.68007
116	81	0.030977
116	82	0.64671
116	83	0.056267
116	84	0.73791
116	85	0.98451
116	86	0.70263
116	87	0.74494
116	88	0.57943
116	89	0.94893
116	90	0.094902
116	91	0.91508
116	92	0.48994
116	93	0.33315
116	94	0.85834
116	95	0.02627
116	96	0.21478
116	97	0.48471
116	98	0.89876
116	99	0.72329
116	100	0.86962
116	101	0.40697
116	102	0.09483
116	103	0.029437
116	104	0.51407
116	105	0.50067
116	106	0.7874
116	107	0.81639
116	108	0.73027
116	109	0.77101
116	110	0.33259
116	111	0.58774
116	112	0.80557
116	113	0.16232
116	114	0.59574
116	115	0.94721
116	116	0.43586
116	117	0.26121
116	118	0.93412
116	119	0.17838
116	120	0.99246
116	121	0.72192
116	122	0.52948
116	123	0.28047
116	124	0.12546
116	125	0.13259
116	126	0.74655
116	127	0.34155
116	128	0.37115
116	129	0.40923
116	130	0.83363
116	131	0.61877
116	132	0.17087
116	133	0.090085
116	134	0.24478
116	135	0.089913
116	136	0.17707
116	137	0.18325
116	138	0.29611
116	139	0.62833
116	140	0.76372
116	141	0.51276
117	1	0.68473
117	2	0.30827
117	3	0.29222
117	4	0.38362
117	5	0.30708
117	6	0.4124
117	7	0.4507
117	8	0.23126
117	9	0.91828
117	10	0.82086
117	11	0.95162
117	12	0.82947
117	13	0.23574
117	14	0.60272
117	15	0.54059
117	16	0.77941
117	17	0.87704
117	18	0.3678
117	19	0.81677
117	20	0.71021
117	21	0.69659
117	22	0.23674
117	23	0.13562
117	24	0.29517
117	25	0.12672
117	26	0.38497
117	27	0.9646
117	28	0.2266
117	29	0.28247
117	30	0.72571
117	31	0.1452
117	32	0.84542
117	33	0.7651
117	34	0.81063
117	35	0.89959
117	36	0.88609
117	37	0.015617
117	38	0.55583
117	39	0.77861
117	40	0.079277
117	41	0.24213
117	42	0.45542
117	43	0.46519
117	44	0.88916
117	45	0.26943
117	46	0.12486
117	47	0.2364
117	48	0.25698
117	49	0.079538
117	50	0.67011
117	51	0.52485
117	52	0.68389
117	53	0.49148
117	54	0.28243
117	55	0.52412
117	56	0.92482
117	57	0.75297
117	58	0.49685
117	59	0.89235
117	60	0.91664
117	61	0.45505
117	62	0.32631
117	63	0.33679
117	64	0.25657
117	65	0.23496
117	66	0.35996
117	67	0.2834
117	68	0.98566
117	69	0.49212
117	70	0.69078
117	71	0.1544
117	72	0.4433
117	73	0.16054
117	74	0.40142
117	75	0.59672
117	76	0.84478
117	77	0.90895
117	78	0.14415
117	79	0.56029
117	80	0.38827
117	81	0.30258
117	82	0.74929
117	83	0.97541
117	84	0.3565
117	85	0.50583
117	86	0.79546
117	87	0.68788
117	88	0.26245
117	89	0.62639
117	90	0.28625
117	91	0.13082
117	92	0.75983
117	93	0.64116
117	94	0.5161
117	95	0.69697
117	96	0.44255
117	97	0.17603
117	98	0.95376
117	99	0.021462
117	100	0.5728
117	101	0.99536
117	102	0.16778
117	103	0.50527
117	104	0.40937
117	105	0.93819
117	106	0.49157
117	107	0.7027
117	108	0.36368
117	109	0.34973
117	110	0.93647
117	111	0.72449
117	112	0.82894
117	113	0.4884
117	114	0.56766
117	115	0.72922
117	116	0.66708
117	117	0.24919
117	118	0.30011
117	119	0.48019
117	120	0.95766
117	121	0.64641
117	122	0.68059
117	123	0.94244
117	124	0.998
117	125	0.41779
117	126	0.76576
117	127	0.44716
117	128	0.67405
117	129	0.094509
117	130	0.6855
117	131	0.28458
117	132	0.23439
117	133	0.25924
117	134	0.96941
117	135	0.78578
117	136	0.70609
117	137	0.98232
117	138	0.69119
117	139	0.20439
117	140	0.51375
117	141	0.47173
118	1	0.46928
118	2	0.94818
118	3	0.5935
118	4	0.16037
118	5	0.96616
118	6	0.60479
118	7	0.77513
118	8	0.58439
118	9	0.69358
118	10	0.8283
118	11	0.21904
118	12	0.25005
118	13	0.59361
118	14	0.16858
118	15	0.66254
118	16	0.73142
118	17	0.14195
118	18	0.42078
118	19	0.21316
118	20	0.28167
118	21	0.68526
118	22	0.76273
118	23	0.35498
118	24	0.5977
118	25	0.17204
118	26	0.24829
118	27	0.052611
118	28	0.1665
118	29	0.79421
118	30	0.062438
118	31	0.094364
118	32	0.43401
118	33	0.011778
118	34	0.17192
118	35	0.98137
118	36	0.54351
118	37	0.91544
118	38	0.97341
118	39	0.12246
118	40	0.0055164
118	41	0.014214
118	42	0.97314
118	43	0.36023
118	44	0.44436
118	45	0.43146
118	46	0.20522
118	47	0.47057
118	48	0.6912
118	49	0.44631
118	50	0.41747
118	51	0.23028
118	52	0.86039
118	53	0.94002
118	54	0.31636
118	55	0.97059
118	56	0.88821
118	57	0.82206
118	58	0.64462
118	59	0.835
118	60	0.047385
118	61	0.59136
118	62	0.99241
118	63	0.25644
118	64	0.10618
118	65	0.24282
118	66	0.32284
118	67	0.55811
118	68	0.29633
118	69	0.70868
118	70	0.43582
118	71	0.84618
118	72	0.24908
118	73	0.82105
118	74	0.82567
118	75	0.25509
118	76	0.73364
118	77	0.66384
118	78	0.78594
118	79	0.7538
118	80	0.99733
118	81	0.7704
118	82	0.88123
118	83	0.35055
118	84	0.80984
118	85	0.97032
118	86	0.23707
118	87	0.42267
118	88	0.99647
118	89	0.61177
118	90	0.018495
118	91	0.95821
118	92	0.054832
118	93	0.96855
118	94	0.41604
118	95	0.85102
118	96	0.88748
118	97	0.48176
118	98	0.090244
118	99	0.49137
118	100	0.62723
118	101	0.60519
118	102	0.57944
118	103	0.67263
118	104	0.39078
118	105	0.039954
118	106	0.088476
118	107	0.9914
118	108	0.26289
118	109	0.043651
118	110	0.73825
118	111	0.35369
118	112	0.7629
118	113	0.78411
118	114	0.028289
118	115	0.80338
118	116	0.91354
118	117	0.95532
118	118	0.93679
118	119	0.88591
118	120	0.8361
118	121	0.91077
118	122	0.56804
118	123	0.88104
118	124	0.21062
118	125	0.78578
118	126	0.41951
118	127	0.63098
118	128	0.99512
118	129	0.14281
118	130	0.36887
118	131	0.016838
118	132	0.51569
118	133	0.61772
118	134	0.14702
118	135	0.10743
118	136	0.95754
118	137	0.90096
118	138	0.8016
118	139	0.088449
118	140	0.025179
118	141	0.83477
119	1	0.14735
119	2	0.92548
119	3	0.93347
119	4	0.10711
119	5	0.87761
119	6	0.40633
119	7	0.13915
119	8	0.79673
119	9	0.13291
119	10	0.4882
119	11	0.75872
119	12	0.95668
119	13	0.94233
119	14	0.32204
119	15	0.92401
119	16	0.62677
119	17	0.64467
119	18	0.61126
119	19	0.04789
119	20	0.67679
119	21	0.96595
119	22	0.92411
119	23	0.41625
119	24	0.32197
119	25	0.12412
119	26	0.74836
119	27	0.31766
119	28	0.02953
119	29	0.72971
119	30	0.68276
119	31	0.51448
119	32	0.80797
119	33	0.89535
119	34	0.99243
119	35	0.40453
119	36	0.23812
119	37	0.13699
119	38	0.433
119	39	0.84023
119	40	0.6836
119	41	0.30373
119	42	0.37216
119	43	0.17806
119	44	0.35876
119	45	0.25576
119	46	0.38412
119	47	0.19621
119	48	0.44762
119	49	0.082594
119	50	0.26132
119	51	0.4726
119	52	0.43276
119	53	0.020448
119	54	0.15848
119	55	0.66162
119	56	0.58498
119	57	0.1812
119	58	0.34928
119	59	0.62716
119	60	0.51194
119	61	0.84168
119	62	0.10228
119	63	0.96138
119	64	0.154
119	65	0.73496
119	66	0.99242
119	67	0.46976
119	68	0.46414
119	69	0.6104
119	70	0.95968
119	71	0.28196
119	72	0.93318
119	73	0.25515
119	74	0.78218
119	75	0.30806
119	76	0.2712
119	77	0.14662
119	78	0.98331
119	79	0.062759
119	80	0.74694
119	81	0.30308
119	82	0.68643
119	83	0.6446
119	84	0.11854
119	85	0.43563
119	86	0.28023
119	87	0.12991
119	88	0.5441
119	89	0.33107
119	90	0.064298
119	91	0.087555
119	92	0.40948
119	93	0.73164
119	94	0.84461
119	95	0.40824
119	96	0.69842
119	97	0.4325
119	98	0.21727
119	99	0.71875
119	100	0.41054
119	101	0.91801
119	102	0.64486
119	103	0.38325
119	104	0.35551
119	105	0.16743
119	106	0.5765
119	107	0.69131
119	108	0.60759
119	109	0.94644
119	110	0.7574
119	111	0.20828
119	112	0.613
119	113	0.70484
119	114	0.85382
119	115	0.49147
119	116	0.86238
119	117	0.68318
119	118	0.12197
119	119	0.93839
119	120	0.0069094
119	121	0.16252
119	122	0.63142
119	123	0.20597
119	124	0.68164
119	125	0.55035
119	126	0.78294
119	127	0.27087
119	128	0.24947
119	129	0.93547
119	130	0.14996
119	131	0.2232
119	132	0.5695
119	133	0.6688
119	134	0.28578
119	135	0.52428
119	136	0.22033
119	137	0.56561
119	138	0.36479
119	139	0.49012
119	140	0.43936
119	141	0.93435
120	1	0.94497
120	2	0.84892
120	3	0.1015
120	4	0.82503
120	5	0.28757
120	6	0.52731
120	7	0.10298
120	8	0.45146
120	9	0.30191
120	10	0.61605
120	11	0.35861
120	12	0.61126
120	13	0.85316
120	14	0.85388
120	15	0.54652
120	16	0.63886
120	17	0.31595
120	18	0.077886
120	19	0.011705
120	20	0.63727
120	21	0.48113
120	22	0.046392
120	23	0.5505
120	24	0.34281
120	25	0.02021
120	26	0.64459
120	27	0.5496
120	28	0.4149
120	29	0.80469
120	30	0.15858
120	31	0.75218
120	32	0.48738
120	33	0.42033
120	34	0.68124
120	35	0.99433
120	36	0.98308
120	37	0.99814
120	38	0.51991
120	39	0.66466
120	40	0.81048
120	41	0.22726
120	42	0.67117
120	43	0.51857
120	44	0.24134
120	45	0.43836
120	46	0.62264
120	47	0.66328
120	48	0.65315
120	49	0.91968
120	50	0.60716
120	51	0.056975
120	52	0.41528
120	53	0.47301
120	54	0.28293
120	55	0.27119
120	56	0.58319
120	57	0.53537
120	58	0.35913
120	59	0.5482
120	60	0.090923
120	61	0.28677
120	62	0.49181
120	63	0.55991
120	64	0.42128
120	65	0.51118
120	66	0.39592
120	67	0.14871
120	68	0.8846
120	69	0.35466
120	70	0.58233
120	71	0.58837
120	72	0.6297
120	73	0.60471
120	74	0.70857
120	75	0.72143
120	76	0.41249
120	77	0.18559
120	78	0.023901
120	79	0.40584
120	80	0.86593
120	81	0.87486
120	82	0.80619
120	83	0.54639
120	84	0.68971
120	85	0.67896
120	86	0.81241
120	87	0.1306
120	88	0.16972
120	89	0.7017
120	90	0.35152
120	91	0.62977
120	92	0.82979
120	93	0.25769
120	94	0.86682
120	95	0.95108
120	96	0.45552
120	97	0.3262
120	98	0.15777
120	99	0.8101
120	100	0.80629
120	101	0.68791
120	102	0.22379
120	103	0.33352
120	104	0.05022
120	105	0.16614
120	106	0.39223
120	107	0.89316
120	108	0.66344
120	109	0.32919
120	110	0.82462
120	111	0.24218
120	112	0.90737
120	113	0.29148
120	114	0.6232
120	115	0.80676
120	116	0.031986
120	117	0.87932
120	118	0.98854
120	119	0.6493
120	120	0.37867
120	121	0.73126
120	122	0.91997
120	123	0.49537
120	124	0.18079
120	125	0.47341
120	126	0.071415
120	127	0.9163
120	128	0.5118
120	129	0.25457
120	130	0.40457
120	131	0.95916
120	132	0.6571
120	133	0.76931
120	134	0.11455
120	135	0.26399
120	136	0.81125
120	137	0.75868
120	138	0.42319
120	139	0.68964
120	140	0.68762
120	141	0.18277
121	1	0.012232
121	2	0.028341
121	3	0.10148
121	4	0.84306
121	5	0.10353
121	6	0.32069
121	7	0.72991
121	8	0.36589
121	9	0.51019
121	10	0.25884
121	11	0.57708
121	12	0.46755
121	13	0.73108
121	14	0.10493
121	15	0.97972
121	16	0.41538
121	17	0.79484
121	18	0.43086
121	19	0.81064
121	20	0.48471
121	21	0.53898
121	22	0.010948
121	23	0.60525
121	24	0.22968
121	25	0.69007
121	26	0.517
121	27	0.19635
